#CODE;ENGLISH;FRENCH;GERMAN;POLSKI;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGESE;RUSSIAN;FINNISH;x
##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
unit_supercarrier;Supercarrier;;;;;;;;;;;;;x
unit_supercarrier_desc;‘Supercarrier’ is an unofficial term first used in 1938, but modern supercarriers are considered to be any aircraft carrier that displaces more than 70,000 tons. Supercarriers carry an air wing of over 70 aircraft, giving them an unprecedented strike capability. Moreover, their nuclear propulsion allows them to reach speeds previously only attainable by much smaller vessels like cruisers and destroyers, making the supercarrier not only a very powerful platform, but a very swift one as well.;;;;;;;;;;;;;x
unit_helicoptercarrier;Helicopter Carrier;;;;;;;;;;;;;x
unit_helicoptercarrier_desc;The game’s catchall term 'helicopter carrier' consolidates ships that fit the description of large helicopter carriers, amphibious attack ships, and aviation cruisers into a single category: i.e. all ships that have a relatively large helicopter wing providing anti-submarine protection or using attack helicopters/VTOL planes to support invasions and land units. These ships and lack the capability to launch conventional aircraft but nevertheless perform a valuable role in many nations’ navies.;;;;;;;;;;;;;x
unit_cruiser;Cruisers and Battleships;;;;;;;;;;;;;x
unit_cruiser_desc;Large capital ships, cruisers fulfilled the naval role of scouting out the enemy’s location while battleships dominated the oceans. However, with the advent of radar, sonar, carriers and radio during WWII, the significance of the cruiser as well as the battleship class diminished markedly. Heavy cruisers and battlecruisers disappeared after WWII, but some light cruisers remained in service. Battleships were either decommissioned or converted to powerful weapons platforms.;;;;;;;;;;;;;x
unit_missilecruiser;Missile Cruiser;;;;;;;;;;;;;x
unit_missilecruiser_desc;Guided missile cruisers are a carrier battle group’s primary escort ship and often fill the role of leader ship for surface action groups. They provide longer range and a greater quantity of missile weapons than missile destroyers. In addition to great anti-air protection, guided missile cruisers can carry a moderate number of anti-ship or land attack missiles. Helicopters, close-in weapon systems (CIWS), and conventional deck guns also augment their utility and firepower.;;;;;;;;;;;;;x
unit_nuclearmissilecruiser;Nuclear Missile Cruiser;;;;;;;;;;;;;x
unit_nuclearmissilecruiser_desc;A nuclear missile cruiser is powered by a nuclear generator that drives a steam turbine. These ships are capable of tremendous speed relative to their displacement, even able to outperform destroyers and frigates. Their speed allows them to easily outpace the latest supercarriers and chase down fleeing surface targets, but these technically complex ships are expensive to build and maintain. Like their conventionally-powered counterparts, nuclear missile cruisers fulfill anti-air, ASW, and anti-ship roles.;;;;;;;;;;;;;x
unit_nuclearbattlecruiser;Nuclear Battlecruiser;;;;;;;;;;;;;x
unit_nuclearbattlecruiser_desc;The nuclear battlecruiser is an enormous, heavily-armed version of a modern cruiser – nearly the size of a WWI battleship. It is larger and heavier than any surface combatant warship other than the aging battleships of the world’s fleets. Unlike a battleship, the battlecruiser relies on advanced long-range supersonic anti-ship missiles to strike enemy targets. It also lacks the thicker armor that historically characterized the battlecruiser class. In fact, its technical classification is simply 'heavy cruiser.';;;;;;;;;;;;;x
unit_destroyer;Destroyer;;;;;;;;;;;;;x
unit_destroyer_desc;Destroyers were developed originally as a response to the threat posed by small, fast torpedo boats to WWI-era capital ships. In the modern day, destroyers fulfill much the same role as before. Destroyers are small warships whose speed enables them to screen a surface action group from the threats posed by small, fast craft. These types of threats normally come from aircraft, submarines, and missile boats. Destroyers of the WWII era relied on depth charges and deck guns to fulfill their mission.;;;;;;;;;;;;;x
unit_missiledestroyer;Missile Destroyer;;;;;;;;;;;;;x
unit_missiledestroyer_desc;Guided missile destroyers are destroyers that are purpose-built to carry as much missile armament as possible. They normally focus on defense of their surface action group from air attack, leaving anti-submarine operations to other destroyers purpose-built for that mission. Although they focus on killing enemy aircraft, guided missile destroyers are able to perform land attack and anti-submarine missions as well. Larger examples of these vessels even approach the capabilities of guided missile cruisers.;;;;;;;;;;;;;x
unit_missilefrigate;Missile Frigate;;;;;;;;;;;;;x
unit_missilefrigate_desc;Smaller in size than destroyers, frigates represent an adaptation to missile technology that emphasizes speed and maneuverability over size and armor. Because missiles can sink a ship as large as a supercarrier and punch through the thickest armor, the most effective strategy is to attempt to avoid them. Simultaneously, frigates bristle with missile weaponry and sensors to maximize their own offensive punch. Their offensive capabilities enable these small vessels hit above their weight.;;;;;;;;;;;;;x
unit_missileboat;Missile boats;;;;;;;;;;;;;x
unit_missileboat_desc;Missile boats are an extreme adaptation to naval missile technology. Previously, the most effective guns were the heaviest and largest, thus necessitating an equally heavy and large ship. Missiles, however, can be mounted on even a very small craft and are more accurate at longer ranges than big guns. Therefore, a large mass of small and nimble – even expendable – missile boats makes more tactical and economic sense than traditional capital ship fleet, especially when fighting just those types of capital ships.;;;;;;;;;;;;;x
unit_submarine_ww2;Submarine;;;;;;;;;;;;;x
unit_submarine_ww2_desc;The submarine force was the most effective anti-ship weapon in many navies arsenals at the end of World War II. The primary defense of a submarine lies in its ability to remain concealed in the depths of the ocean. A concealed military submarine is a real threat, and because of its stealth, can force an enemy navy to waste resources searching large areas of ocean and protecting ships against attack. With later development of the homing torpedo, better sonar systems, submarines also could became able to hunt each other as effectively as they did ships.;;;;;;;;;;;;;x
unit_submarine_teardrop;Teardrop Submarine;;;;;;;;;;;;;x
unit_submarine_teardrop_desc;A teardrop hull is a submarine hull that is designed for optimal hydrodynamic flow while totally submerged, representing a departure from WWII-era submarine designs that emphasized surface performance. Teardrop design lowers a submarine’s acoustic signature, making sonar detection of it more difficult, and gives more room for the submarine’s own sonar equipment, allowing it to hunt enemy submarines and surface vessels while submerged.;;;;;;;;;;;;;x
unit_submarine_attack;Attack Submarine (SS);;;;;;;;;;;;;x
unit_submarine_attack_desc;An attack submarine is a submarine that is designed specifically to sink other submarines and surface vessels. They are used to screen surface battle groups in naval warfare, as well. Before the advent of nuclear power, submarines operated with diesel-electric propulsion. Diesel engines are used to charge a massive bank of batteries for submerged use. Because diesel engines need air to operate, however, these submarines were limited in their submerged endurance.;;;;;;;;;;;;;x
unit_nuclearsubmarine_attack;N Attack Submarine (SSN);;;;;;;;;;;;;x
unit_nuclearsubmarine_attack_desc;Nuclear attack submarines represent a monumental shift in submarine warfare. Nuclear propulsion gives the submarine range limited only by their food storage capacity as well as the novel capability of loitering, submerged and invisible, for months at a time, even under ice caps. Nuclear attack submarines are especially suited to stalking ballistic missile submarines as they roam the oceans. Although primarily armed with torpedoes, newer attack submarines can also launch missiles from their torpedo tubes.;;;;;;;;;;;;;x
unit_submarine_missile;Guided Missile Submarine (SSG);;;;;;;;;;;;;x
unit_submarine_missile_desc;A cruise missile submarine is a submarine that can launch cruise missiles armed with either nuclear or conventional warheads. Diesel electric cruise missile submarines primarily operate on the surface under diesel power, running on electric power only when submerged. They are designed to be stealthy in order to better screen surface action groups and launch surprise attacks against enemy naval forces. Their primary role is anti-ship warfare, but they can use ground-attack cruise missiles as well.;;;;;;;;;;;;;x
unit_nuclearsubmarine_missile;N Guided Missile Submarine (SSGN);;;;;;;;;;;;;x
unit_nuclearsubmarine_missile_desc;A cruise missile submarine is a submarine that can launch cruise missiles armed with either nuclear or conventional warheads. Nuclear powered cruise missile submarines benefit from the ability to run underwater without ever needing to surface except for food and to replace crews. They are designed to be stealthy in order to better screen surface action groups and launch surprise attacks against enemy naval forces. Their primary role is anti-ship warfare, but they can use ground-attack cruise missiles as well.;;;;;;;;;;;;;x
unit_ballistic_missile_submarine;N Ballistic Missile Submarine (SSBN);;;;;;;;;;;;;x
unit_ballistic_missile_submarine_desc;Ballistic missile submarines are designed to launch nuclear ballistic missiles at a moment’s notice. These submarines supplement a nation’s strategic capacity to conduct nuclear war by loitering for months in the ocean, standing by for the order to launch their missiles. Ballistic missile submarines are difficult to knock out in a nuclear exchange and provide a strategic second strike capability to nations who field them. They rely on stealth to evade the enemy’s attack submarines, who constantly stalk them.;;;;;;;;;;;;;x
propulsion_steam;Steam Propulsion;;;;;;;;;;;;;x
propulsion_steam_desc;Steam turbines are fueled by coal or, later, fuel oil or nuclear power. The marine steam turbine is a relatively old technology, developed by Sir Charles Algernon Parsons in 1897. This facilitated a generation of high-speed liners in the first half of the 20th century and rendered the reciprocating steam engine obsolete in warships. Although steam turbines are no longer high-tech in the post-WWII naval world, they are reliable and versatile enough to warrant use by some navies.;;;;;;;;;;;;;x
propulsion_gas;Gas Propulsion;;;;;;;;;;;;;x
propulsion_gas_desc;In naval power plants, the gas-turbine engine has two advantages over steam- and diesel-driven plants: it is lightweight and compact. Compressed natural gas take up less volume and burns more efficiently than both diesel and fuel for steam engines, and the gas turbine system is more thermally efficient as well. Advanced gas turbine power plants are capable of generating 20,000 horsepower over a period of more than 5,000 hours.;;;;;;;;;;;;;x
propulsion_diesel_surface_40s;Diesel Propulsion;;;;;;;;;;;;;x
propulsion_diesel_surface_40s_desc;After WWII the diesel and internal combustion engine started to replace the steam engine as the preferred power source for ocean going ships. The engines were more fuel efficient than steam, especially diesel. There was no boiler that was constantly being fired, with a lot of heat loss going up the stack. The diesel engines were adapted to burning the same heavy bunker fuel used by steam engines.;;;;;;;;;;;;;x
propulsion_diesel_submarine;Sub Diesel Propulsion;;;;;;;;;;;;;x
propulsion_diesel_submarine_desc;Diesel electric submarines use a direct mechanical connection between the engine and propeller, switching between diesel engines for surface running, and electric motors for submerged propulsion. These submarines must recharge their electric batteries using diesel-powered generators and therefore can only operate submerged for a limited time before they must surface to recharge. Consequently, diesel electric submarines spend most of their time on or very near the surface of the ocean.;;;;;;;;;;;;;x
propulsion_nuclear;Nuclear Propulsion;;;;;;;;;;;;;x
propulsion_nuclear_desc;A naval nuclear power plant uses a nuclear reactor to heat water, creating steam to drive the engine’s turbines. Due to low prices of diesel oil, nuclear propulsion is rare except in some Navy and specialist vessels such as icebreakers and advanced warships. In large aircraft carriers, the space formerly used for ship's bunkerage could be used instead to bunker aviation fuel. In submarines, the ability to run submerged at high speed and in relative quiet for long periods holds obvious advantages.;;;;;;;;;;;;;x
propulsion_nuclear_surface;Nuclear - Surface Vessel;;;;;;;;;;;;;x
propulsion_nuclear_surface_desc;Engineers use the lessons learned from the nuclear reactor sea trials to design a production-ready nuclear reactor for use on surface vessels. This enables the construction of nuclear-powered ships that use the nuclear reactor to heat water, creating steam to drive the vessel’s turbines.;;;;;;;;;;;;;x
propulsion_nuclear_submarine;Nuclear - Submarine;;;;;;;;;;;;;x
propulsion_nuclear_submarine_desc;Engineers use the lessons learned from the nuclear reactor sea trials to design a production-ready nuclear reactor for use on submarines. This enables the construction of nuclear-powered submarines that use the nuclear reactor to heat water, creating steam to drive the vessel’s turbines.;;;;;;;;;;;;;x
nuclearpropulsion_trials_surfacevessel;Surface Vessel Nuclear Propulsion Trials;;;;;;;;;;;;;x
nuclearpropulsion_trials_surfacevessel_desc;Sea trials are preliminary tests at sea that are needed for integrating a surface ship’s existing steam turbine power plant to the use heat of from a nuclear reactor. These are proof-of-concept tests designed to find problems in the propulsion system and prove that a nuclear-powered vessel is a practical proposition.;;;;;;;;;;;;;x
nuclearpropulsion_trials_submarine;Submarine Nuclear Propulsion Trials;;;;;;;;;;;;;x
nuclearpropulsion_trials_submarine_desc;Sea trials are preliminary tests at sea that are needed to put a new class of nuclear reactor-powered submarines into service. These are proof-of-concept tests designed to find problems in the propulsion system and prove that a nuclear-powered submarine is a practical proposition.;;;;;;;;;;;;;x
launcher_vls;Vertical Launch System;;;;;;;;;;;;;x
launcher_vls_desc;A vertical launching system (VLS) stores and fires missiles from a device built onto a ship’s deck. They can carry more missiles, fire faster, and are easier to reload than twin-arm or box launchers. VLS systems also benefit from greater modularity and the ability to be reloaded by a magazine below deck. They also present a smaller radar cross-section than twin-arm or box launchers. A modern VLS container can accept anti-air, anti-sub (ASROC), anti-ship, or land-attack missiles depending on the ship’s mission.;;;;;;;;;;;;;x
targetingsystems;Targeting Systems;;;;;;;;;;;;;x
targetingsystems_desc;Accurately placing artillery fire on target from an unstable naval platform has always presented a challenge to warship designers. A targeting system must accurately gauge the range to the target, compensate for the movement of the gun platform relative to the target, and correct for atmospheric conditions and even the rotation of the earth at longer ranges. Accurate fire control requires even more precision when engaging fast moving targets like aircraft and missiles.;;;;;;;;;;;;;x
launcher_submarine_surfacefire;Submarine Launcher - Underwater;;;;;;;;;;;;;x
launcher_submarine_surfacefire_desc;The first practical design of a submarine-based launch platform was developed near the end of World War II and required vessels to be surfaced when firing their missiles. By adapting the systems to allow underwater launching the survivability of the submarine is greatly enhanced.;;;;;;;;;;;;;x
launcher_submarine_submergefire_large;Submarine Large Launcher;;;;;;;;;;;;;x
launcher_submarine_submergefire_large_desc;Submarine-launched ballistic missiles require an enormous launching system. Furthermore, the complexity of subsurface ballistic missile launchers requires highly skilled engineering and the development of protocols to ensure that launches operate smoothly. Many nations find the strategic value of submarine-launched ballistic missiles to be well-worth the investments in time and money, however.;;;;;;;;;;;;;x
launcher_torpedotubes_533_650;533/650mm Torpedo Tubes;;;;;;;;;;;;;x
launcher_torpedotubes_533_650_desc;Heavy torpedoes, by virtue of their size, are capable of traveling further, faster, carrying a much larger punch, and incorporating a more sophisticated guidance system than light torpedoes. However, their large size limits them to only certain types of naval vessels. The space restrictions of submarines especially hinder the use of heavy torpedoes. Mounting these very capable weapons onto existing naval vessels usually requires extensive modification to accept their specialized torpedo tubes.;;;;;;;;;;;;;x
launcher_torpedotubes_external;External Torpedo Tubes;;;;;;;;;;;;;x
launcher_torpedotubes_external_desc;Standardized external torpedo tubes enable torpedo capability for vessels not designed to carry torpedoes. External tubes are mounted to a vessel’s deck or hull and may be reloadable from an onboard magazine. Some torpedo tubes are mounted on a motorized swivel, allowing them to engage targets without maneuvering the ship. External tubes may carry a single torpedo or accommodate multiple weapons.;;;;;;;;;;;;;x
launcher_torpedotubes_surface;Ship Torpedo Tubes;;;;;;;;;;;;;x
launcher_torpedotubes_surface_desc;Although light torpedoes can be launched from a ship’s deck, heavy torpedoes must be launched from tubes inside a ship’s hull because of their size and weight. Consequently, ship designs must accommodate below the waterline torpedo tubes if the capability is sought. Integrating these tubes into a warship involves the usual engineering challenges of restricted space and the need to protect explosive ordinance from attack.;;;;;;;;;;;;;x
closedefense;Close-in Weapons System;;;;;;;;;;;;;x
closedefense_desc;Close-in weapon systems (CIWS) are generally based on a 20-30mm multi-barreled Gatling gun with radar and/or television tracking. They are very effective against aircraft, cruise missiles, and even conventional gun-fired munitions at close range (within 5km), and provide a last bastion of air defense. Modern CIWS are more complex weapon systems incorporating a Gatling gun and a short-range missile launcher working in tandem. Depending from the ship size/class, navies employ 1-8 CIWS mounts on a single ship.;;;;;;;;;;;;;x
conventionalnavalgun;Naval Gun;;;;;;;;;;;;;x
conventionalnavalgun_desc;Naval artillery as the primary strike weapon in naval combat reached its zenith in WWI, but after WII it had become clear that the future of naval armaments lay with air power or missile technology. However, naval artillery fulfills a vital fire support role for warships, and developments in naval artillery easily translate to advanced close-in weapon systems (CIWS) applications. Moreover, naval artillery is often the only effective armament for brownwater and greenwater vessels whose primary mission is to provide ground support fire.;;;;;;;;;;;;;x
torpedoes;Torpedoes;;;;;;;;;;;;;x
torpedoes_desc;Torpedoes are explosive devices capable of traveling underwater on their own power to impact their target. Basic torpedoes are unguided, but advanced models are able to seek out targets by listening for propeller or engine noises. Torpedoes can be installed on nearly any combat platform, from small ASW helicopters and torpedo boats to the largest battleships. Torpedoes are limited by their relatively slow speed that allows a target vessel to detect the attack and take evasive action.;;;;;;;;;;;;;x
antishipmissile_shortrange;Short/Medium Range AS Missile;;;;;;;;;;;;;x
antishipmissile_shortrange_desc;Early anti-ship cruise missiles mainly had short ranges but have remained relevant into the modern day primarily for smaller ships and boats that cannot accommodate larger long-range missiles. Western navies mainly used subsonic turbojet propelled versions, but the Soviet Navy focused on supersonic rocket or ramjet propelled models.;;;;;;;;;;;;;x
antishipmissile_longrange;Long Range AS Missile;;;;;;;;;;;;;x
antishipmissile_longrange_desc;Long range anti-ship missiles were mainly used by the Soviet Navy, with the exception of the naval version of Tomahawk cruise missile which is also classified as long-range. Western navies mainly used subsonic turbojet propelled versions, but the Soviet Navy focused on supersonic rocket or ramjet propelled models.;;;;;;;;;;;;;x
antisub_missile;Anti-Submarine Missile;;;;;;;;;;;;;x
antisub_missile_desc;Anti-submarine missiles allow long-range engagement of enemy submarines. A missile will carry its depth charge or torpedo on a ballistic trajectory toward the target’s position, as fixed by ship sonar, and release its payload once in close proximity. The payload will then guide itself to the target and detonate when in range. Besides their long range, anti-ship missiles have the additional advantage of giving no warning to the target that it is being engaged until the missile’s payload is in the water.;;;;;;;;;;;;;x
antisub_torpedorocket;Anti-Submarine Rocket;;;;;;;;;;;;;x
antisub_torpedorocket_desc;Anti-submarine rockets are depth charges that are propelled by a rocket motor in order to achieve longer ranges than mechanically-launched versions. These weapon systems provide a vessel with close-range anti-submarine capability, with ranges out to about six kilometers (3.7 mi). Their small size allows them to be mounted in cluster launchers on deck and fired in salvoes at submarine threats. An alternative solution to close range submarine defense is to mount depth charges in mortar batteries.;;;;;;;;;;;;;x
landattackmissile;Land Attack Missile;;;;;;;;;;;;;x
landattackmissile_desc;Land attack missiles are a later introduction to the naval arsenal and allow ships and submarines to strike land targets at long range. They use low profile Terrain Contour Matching (TERCOM) or GPS guidance systems, rendering them highly accurate. Later models are capable of advanced loitering and redirecting/reprogramming while in flight. Land attack missiles are fired from box launchers or by vertical launch systems.;;;;;;;;;;;;;x
antiairmissile_shortrange;Short Range Anti-Air Missile;;;;;;;;;;;;;x
antiairmissile_shortrange_desc;Surface-to-air missiles (SAM) are launched from the surface of the land or water to shoot down hostile aircraft. Their extremely high speed enables them to quickly reach their target, giving it very little time to react. Advanced SAMs are able to destroy inbound missiles, as well. Naval surface to air missiles must be built to withstand the harsh conditions of the marine environment. Short range missiles are designed to provide a last bastion of defense against enemy aircraft or missiles that penetrate longer-range defenses.;;;;;;;;;;;;;x
antiairmissile_mediumrange;Medium Range Anti-Air Missile;;;;;;;;;;;;;x
antiairmissile_mediumrange_desc;Surface-to-air missiles (SAM) are launched from the surface of the land or water to shoot down hostile aircraft. Their extremely high speed enables them to quickly reach their target, giving it very little time to react. Advanced SAMs are able to destroy inbound missiles, as well. Naval surface to air missiles must be built to withstand the harsh conditions of the marine environment. Medium range missiles are an upgrade from short range SAMs and are able to provide anti-air defenses at longer ranges.;;;;;;;;;;;;;x
antiairmissile_longrange;Long Range Anti-Air Missile;;;;;;;;;;;;;x
antiairmissile_longrange_desc;Surface-to-air missiles (SAM) are launched from the surface of the land or water to shoot down hostile aircraft. Their extremely high speed enables them to quickly reach their target, giving it very little time to react. Advanced SAMs are able to destroy inbound missiles, as well. Naval surface to air missiles must be built to withstand the harsh conditions of the marine environment. Long range SAMs ensure that any air attacks against a fleet encounter resistance from the very outset, seriously disrupting their efficiency.;;;;;;;;;;;;;x
navalvessel_missilecomplex_trials;Ship/Sub Launched Missile Trials;;;;;;;;;;;;;x
navalvessel_missilecomplex_trials_desc;Missiles are hugely complex devices that are prone to malfunction when subjected to the rigors of combat. Moreover, naval missiles must be robust enough to withstand heavy seas and the corrosive effects of saltwater. The only way to ‘prove’ a missile weapon is with extensive live fire testing at sea. Trials of this kind are designed to discover bugs in the missile and its launch systems in order to make the weapon ready for combat use.;;;;;;;;;;;;;x
radarsystem_airsearch;Air Search Radar;;;;;;;;;;;;;x
radarsystem_airsearch_desc;Radar systems designed to detect any air targets including aircraft, helicopters, and missiles. Early 2D air search systems provided only range and bearing data for anti-air missile tracking and guidance systems, and were only capable of acquiring targets in the sky. More advanced air search radars offer more precision and higher resolution of radar contacts.;;;;;;;;;;;;;x
radarsystem_airsurfacesearch;Air/Surface Search Radar;;;;;;;;;;;;;x
radarsystem_surfacesearch;Surface Search Radar;;;;;;;;;;;;;x
radarsystem_surfacesearch_desc;Radar systems designed to detect surface targets including ships and coastal land objects. They provide targeting data for anti-ship systems, and some versions are also used for navigation and low-flying object detection. As with other radar systems, new surface search radar systems are able to resolve contacts with greater precision than earlier systems.;;;;;;;;;;;;;x
radarsystem_3dsearch;3D Air Search Radar;;;;;;;;;;;;;x
radarsystem_3dsearch_desc;Three dimensional air search radar differs from standard radar in that it can detect the height of an object above the water in addition to the object’s latitude and longitude. With a maximum range that extends well into the upper atmosphere, three dimensional air search radar is an extremely capable sensor array. Computer processing enables the radar to place the detected object precisely at a point in space and very accurately target the object with anti-air weapons.;;;;;;;;;;;;;x
towed_sonarsystem;Towed Array Sonar;;;;;;;;;;;;;x
towed_sonarsystem_desc;Towed array sonar are hydrophones trailed on a long cable behind a ship or submarine. When deployed, they provide distance and directional data, as well as ship classification information using signal processing technologies. The exposed sensor suite is able to provide higher resolution sonar imaging than the submarine's onboard sensors, assisting the sub in acquiring and killing enemy vessels.;;;;;;;;;;;;;x
sonarsystem;Sonar;;;;;;;;;;;;;x
sonarsystem_desc;Sonar is the underwater equivalent of radar: instead of bouncing radio waves off objects in the air in order to detect their location, sonar bounces sound waves off objects in the water for the same purpose. An object’s sonar signature depends on its size and shape, and sonar is sensitive to particles suspended in the water that cause interference in the signal. Advanced sonar systems are able to mitigate the adverse effects of the marine environment and return a clearer signal to the operator.;;;;;;;;;;;;;x
torpedodefensesystem;Torpedo Defense Systems;;;;;;;;;;;;;x
torpedodefensesystem_desc;The only effective torpedo defense is for a warship to avoid the torpedo altogether or deceive its homing systems into pursuing a decoy target. Consequently, anti-torpedo defenses depend on the development of advanced sensors to allow the warship to take evasive action earlier and countermeasures to throw the torpedo off its track. The efficacy of these systems is heavily dependent on analyzing the behavior of enemy torpedo technology in order to learn how to best defeat them.;;;;;;;;;;;;;x
helicopterplatform;Helicopter Platform;;;;;;;;;;;;;x
helicopterplatform_desc;Helicopter platforms are landing pads on a ship’s deck that allow the use of antisubmarine warfare (ASW)/Airborn early warning (AEW) helicopters from frigates, destroyers, and cruisers. On smaller ships with limited space, a platform generally gives enough space only for a single helicopter, but larger surface ships can be fitted with a large pad capable of accommodating multiple helicopters. Ships frequently provide hangars for storing additional helicopters and allowing easier service and loading of weapons.;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Aircraft Techs;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
engine_turbojet_small;Small Turbojet Engines;;;;;;;;;;;;;x
engine_turbojet_small_desc;Turbojet engines work by using a gas turbine to compress incoming air, which is then combusted with the help of fuel. The shape of the combustion chamber drives the resulting flame rearward to power the gas turbine and then through a nozzle where it is accelerated to a high speed, thereby propelling the engine forward. Jet engines are able to achieve thrust to weight ratios of 15:1. Small turbojet engines are mainly used on fighters and are designed for high speed.;;;;;;;;;;;;;x
engine_turbojet_medium;Medium Turbojet Engine;;;;;;;;;;;;;x
engine_turbojet_medium_desc;Turbojet engines work by using a gas turbine to compress incoming air, which is then combusted with the help of fuel. The shape of the combustion chamber drives the resulting flame rearward to power the gas turbine and then through a nozzle where it is accelerated to a high speed, thereby propelling the engine forward. Jet engines are able to achieve thrust to weight ratios of 15:1. Medium turbojet engines are mainly used on fighter and bomber aircraft and are designed for all-around performance.;;;;;;;;;;;;;x
engine_afterburner;Afterburner;;;;;;;;;;;;;x
engine_afterburner_desc;An afterburner is a device fitted to the rear of a turbojet engine for the purpose of achieving higher thrust, usually for supersonic aircraft. Afterburners spray jet fuel directly into the flame immediately before it reaches the nozzle of a jet engine. This produces a hotter flame and more pressure, and consequently more thrust as the burning gases pass though the engine’s nozzle. Although they boost thrust, afterburners also consume copious amounts of fuel.;;;;;;;;;;;;;x
engine_turbojet_large;Large Turbojet Engine;;;;;;;;;;;;;x
engine_turbojet_large_desc;Turbojet engines work by using a gas turbine to compress incoming air, which is then combusted with the help of fuel. The shape of the combustion chamber drives the resulting flame rearward to power the gas turbine and then through a nozzle where it is accelerated to a high speed, thereby propelling the engine forward. Jet engines are able to achieve thrust to weight ratios of 15:1. Large turbojet engines are used on heavy bombers and are designed to allow maximum payload and long range.;;;;;;;;;;;;;x
airframewing_speed;Airframe and Wing - Speed;;;;;;;;;;;;;x
airframewing_speed_desc;The airframe of an aircraft is its mechanical structure, usually fuselage, wings, and undercarriage. Early airframes were wooden, but by the 1930s most designs had become all-metal. However, the increased speed of turboprop and jet aircraft challenged to airframe designers to produce stronger and lighter airframes still. Modern jet aircraft wings needed to be both light and very strong to take advantage of the jet engine’s potential for supersonic speed, but finding this balance proved to be extremely difficult.;;;;;;;;;;;;;x
airframewing_lift;Airframe and Wing - Lift;;;;;;;;;;;;;x
airframewing_lift_desc;The airframe of an aircraft is its mechanical structure, usually fuselage, wings, and undercarriage. Early airframes were wooden, but by the 1930s most designs had become all-metal. However, the increased speed of turboprop and jet aircraft challenged to airframe designers to produce stronger and lighter airframes still. Jet transport and bomber aircraft emphasize lifting power over raw speed, requiring a very specialized type of wing.;;;;;;;;;;;;;x
helicopter_body;Helicopter Body Design;;;;;;;;;;;;;x
helicopter_body_desc;A helicopter is a type of aircraft that uses rotors to provide lift and thrust and is able to take off and land vertically, hover, and fly forwards, backwards, and laterally. Helicopters excel in areas without prepared landing strips and in tight terrain. However, they are mechanically complex and are inherently sensitive to dirt and debris. Therefore, extensive development is needed to design military helicopters able to function in combat conditions.;;;;;;;;;;;;;x
aerodynamics;Aerodynamics;;;;;;;;;;;;;x
aerodynamics_desc;As jet engines propelled aircraft faster than ever before, aeronautical engineers realized that the density of air changes when it comes into contact with a moving object. At high velocities, this creates a buildup of high and low densities of air, resulting in a shockwave that can tear airplanes apart. The science of aerodynamics seeks to understand this phenomenon in order to better design supersonic aircraft.;;;;;;;;;;;;;x
aircraftavionics;Avionics;;;;;;;;;;;;;x
aircraftavionics_desc;Avionics are all electronic systems used on aircraft, satellites, and spacecraft. Avionics are especially important for military aircraft because they must operate in adverse conditions, deliver weapons on target, and detect possible threats. Common avionics include radar, sonar, communications, head-up-display, forward-looking infrared, navigation, and aircraft monitoring instrumentation. More advanced avionics enables aircraft to operate much more effectively by detecting and killing threats earlier and quicker.;;;;;;;;;;;;;x
aircraftcountermeasures;Countermeasures;;;;;;;;;;;;;x
aircraftcountermeasures_desc;Aerial countermeasures are devices that thwart the targeting system of an incoming missile in order to defeat the attack. Missiles use either infrared sensors to lock onto the heat signature of an aircraft’s engines or radar to find their mark. Because they usually have a very narrow field of view, aircraft-deployed countermeasures like flares, which create false heat sources, and chaff, which creates false radar contacts, can defeat the missile’s ability to track its target.;;;;;;;;;;;;;x
aircraftweapons_guns;Aircraft Guns;;;;;;;;;;;;;x
aircraftweapons_guns_desc;Although missiles dominate post-WWII air combat, airborne cannon have not been rendered obsolete. Effective cannon give an aircraft a powerful ground-attack capability and can even be used as an emergency backup in air to air combat. Aircraft cannon are usually 20-30mm and employ a rotary cluster of barrels for maximum rate of fire.;;;;;;;;;;;;;x
aircraftweapons_multibarrelguns;Multibarrel Aircraft Guns;;;;;;;;;;;;;x
aircraftweapons_multibarrelguns_desc;Airborne gunnery is extremely challenging because of the aircraft’s speed and altitude: not only must a gunner lead his target, he must compensate for his height relative to it as well. The simplest way to mitigate these challenges is to fire hundreds of rounds in quick succession and to ‘walk’ fire onto the target. Multiple revolving barrel firearms are best suited to this task due to their ability to cope with the enormous heat of firing thousands of rounds per minute.;;;;;;;;;;;;;x
aircraftweapons_heavyrotarycannon;Heavy Aircraft Rotary Cannon;;;;;;;;;;;;;x
aircraftweapons_heavyrotarycannon_desc;A rotary cannon, also known as a ‘Gatling-type cannon,’ employs a cluster of rotating barrels in order to sustain a rate of fire far greater than single-barreled cannons of similar caliber. The rotating barrel cluster enables barrels to be loaded, fired, and unloaded sequentially as the cluster rotates, and also allows some time for the barrels to cool down between shots. Rotary cannon are particularly useful on aircraft because their volume of fire compensates for the inherent inaccuracy of airborne gunnery.;;;;;;;;;;;;;x
aircraftweapons_aamissiles;Air-to-Air Missiles;;;;;;;;;;;;;x
